volume,open,high,low,close,caldt
127102562,401.83,403.1,391.92,393.1,2022-09-13 00:00:00-04:00
85900310,394.47,396.2,391.12,394.6,2022-09-14 00:00:00-04:00
89118469,392.96,395.96,388.78,390.12,2022-09-15 00:00:00-04:00
105150204,384.14,386.25,382.11,385.56,2022-09-16 00:00:00-04:00
74700086,382.26,388.55,382.1784,388.55,2022-09-19 00:00:00-04:00
78403121,385.06,386.12,381.195,384.09,2022-09-20 00:00:00-04:00
106950971,386.11,389.31,377.38,377.39,2022-09-21 00:00:00-04:00
90697405,376.58,378.3,373.44,374.22,2022-09-22 00:00:00-04:00
123734270,370.58,370.62,363.29,367.95,2022-09-23 00:00:00-04:00
93929206,366.41,370.21,363.0299,364.31,2022-09-26 00:00:00-04:00
108682037,368.02,370.4,360.87,363.38,2022-09-27 00:00:00-04:00
113902548,364.38,372.3,362.6,370.53,2022-09-28 00:00:00-04:00
115299507,366.81,367.11,359.7,362.79,2022-09-29 00:00:00-04:00
156959533,361.8,365.91,357.04,357.18,2022-09-30 00:00:00-04:00
92907273,361.08,368.55,359.21,366.61,2022-10-03 00:00:00-04:00
107566221,372.4,378.0,366.5677,377.97,2022-10-04 00:00:00-04:00
89081904,373.39,379.46,370.95,377.09,2022-10-05 00:00:00-04:00
84084215,375.62,378.72,372.68,373.2,2022-10-06 00:00:00-04:00
110845119,368.97,373.2933,360.94,362.79,2022-10-07 00:00:00-04:00
77136053,363.96,364.21,357.67,360.02,2022-10-10 00:00:00-04:00
93767440,358.235,363.03,355.71,357.74,2022-10-11 00:00:00-04:00
78063648,358.17,359.8179,356.3,356.56,2022-10-12 00:00:00-04:00
151012977,349.205,367.51,348.11,365.97,2022-10-13 00:00:00-04:00
126393363,368.55,370.26,356.96,357.63,2022-10-14 00:00:00-04:00
96144971,364.01,367.9799,357.2808,366.82,2022-10-17 00:00:00-04:00
98962943,375.13,375.45,367.52,371.13,2022-10-18 00:00:00-04:00
81191329,368.99,371.85,365.55,368.5,2022-10-19 00:00:00-04:00
89795566,368.03,372.67,364.61,365.41,2022-10-20 00:00:00-04:00
134419474,365.12,374.8,363.54,374.29,2022-10-21 00:00:00-04:00
87697246,375.89,380.06,373.11,378.87,2022-10-24 00:00:00-04:00
80716012,378.79,385.25,378.671,384.92,2022-10-25 00:00:00-04:00
104989718,381.62,387.58,381.35,382.02,2022-10-26 00:00:00-04:00
83114489,383.07,385.0,379.33,379.98,2022-10-27 00:00:00-04:00
103100112,379.87,389.52,379.68,389.02,2022-10-28 00:00:00-04:00
97000212,386.44,388.4,385.26,386.21,2022-10-31 00:00:00-04:00
85675227,390.14,390.39,383.29,384.52,2022-11-01 00:00:00-04:00
129869586,383.9,388.63,374.76,374.87,2022-11-02 00:00:00-04:00
87348809,371.465,374.2,368.79,371.01,2022-11-03 00:00:00-04:00
106018690,377.0,378.87,370.0,376.35,2022-11-04 00:00:00-04:00
68286947,377.71,380.57,375.53,379.95,2022-11-07 00:00:00-05:00
84641062,381.11,385.12,377.72,382.0,2022-11-08 00:00:00-05:00
78495470,379.93,381.14,373.61,374.13,2022-11-09 00:00:00-05:00
141455847,388.05,395.04,385.642,394.69,2022-11-10 00:00:00-05:00
93752318,395.59,399.35,393.61,398.51,2022-11-11 00:00:00-05:00
71893165,396.66,400.1799,394.83,395.12,2022-11-14 00:00:00-05:00
93194452,401.15,402.31,394.49,398.49,2022-11-15 00:00:00-05:00
68508454,396.78,397.78,394.79,395.45,2022-11-16 00:00:00-05:00
74496255,390.46,394.95,390.14,394.24,2022-11-17 00:00:00-05:00
92769313,397.74,397.81,393.04,396.03,2022-11-18 00:00:00-05:00
51243189,394.64,395.82,392.66,394.59,2022-11-21 00:00:00-05:00
60429025,396.63,400.07,395.1527,399.9,2022-11-22 00:00:00-05:00
68261628,399.55,402.93,399.31,402.42,2022-11-23 00:00:00-05:00
30545434,401.83,402.91,401.535,402.33,2022-11-25 00:00:00-05:00
68021749,399.09,400.81,395.11,395.91,2022-11-28 00:00:00-05:00
52310039,396.05,397.3,393.3,395.23,2022-11-29 00:00:00-05:00
144566653,395.49,407.68,393.48,407.68,2022-11-30 00:00:00-05:00
76398170,408.77,410.0,404.75,407.38,2022-12-01 00:00:00-05:00
85266739,402.25,407.86,402.14,406.91,2022-12-02 00:00:00-05:00
77289815,403.95,404.93,398.17,399.59,2022-12-05 00:00:00-05:00
77972217,399.42,399.99,391.64,393.83,2022-12-06 00:00:00-05:00
65927896,392.94,395.64,391.97,393.16,2022-12-07 00:00:00-05:00
60737912,395.14,397.36,393.2684,396.24,2022-12-08 00:00:00-05:00
81353584,394.94,397.62,393.15,393.28,2022-12-09 00:00:00-05:00
75405835,394.11,398.95,393.412,398.95,2022-12-12 00:00:00-05:00
123782534,410.22,410.49,399.07,401.97,2022-12-13 00:00:00-05:00
108111349,401.61,405.5,396.31,399.4,2022-12-14 00:00:00-05:00
117705889,394.3,395.25,387.885,389.63,2022-12-15 00:00:00-05:00
118935616,385.18,386.575,381.04,383.27,2022-12-16 00:00:00-05:00
79878103,383.47,383.82,378.28,380.02,2022-12-19 00:00:00-05:00
74427240,379.23,382.23,377.85,380.54,2022-12-20 00:00:00-05:00
78167369,383.25,387.41,382.69,386.23,2022-12-21 00:00:00-05:00
100120855,383.05,386.2134,374.77,380.72,2022-12-22 00:00:00-05:00
59746356,379.65,383.06,378.03,382.91,2022-12-23 00:00:00-05:00
51638180,382.79,383.15,379.65,381.4,2022-12-27 00:00:00-05:00
70911520,381.33,383.39,376.42,376.66,2022-12-28 00:00:00-05:00
66970877,379.63,384.35,379.08,383.44,2022-12-29 00:00:00-05:00
83957691,380.64,382.58,378.43,382.43,2022-12-30 00:00:00-05:00
74850731,384.37,386.43,377.831,380.82,2023-01-03 00:00:00-05:00
85934098,383.18,385.88,380.0,383.76,2023-01-04 00:00:00-05:00
76970456,381.72,381.84,378.76,379.38,2023-01-05 00:00:00-05:00
104026233,382.61,389.25,379.4127,388.08,2023-01-06 00:00:00-05:00
73978071,390.37,393.7,387.67,387.86,2023-01-09 00:00:00-05:00
65358094,387.25,390.65,386.27,390.58,2023-01-10 00:00:00-05:00
68881080,392.23,395.6,391.38,395.52,2023-01-11 00:00:00-05:00
90157699,396.67,398.485,392.42,396.96,2023-01-12 00:00:00-05:00
63859516,393.62,399.1,393.34,398.5,2023-01-13 00:00:00-05:00
62677281,398.48,400.23,397.06,397.77,2023-01-17 00:00:00-05:00
99632262,399.01,400.12,391.28,391.49,2023-01-18 00:00:00-05:00
86958919,389.36,391.08,387.26,388.64,2023-01-19 00:00:00-05:00
91540638,390.1,396.04,388.38,395.88,2023-01-20 00:00:00-05:00
84178797,396.72,402.645,395.72,400.63,2023-01-23 00:00:00-05:00
59524911,398.88,401.15,397.64,400.2,2023-01-24 00:00:00-05:00
84800251,395.95,400.7,393.56,400.35,2023-01-25 00:00:00-05:00
72287425,403.13,404.92,400.03,404.75,2023-01-26 00:00:00-05:00
68270538,403.655,408.16,403.44,405.68,2023-01-27 00:00:00-05:00
74202018,402.8,405.13,400.28,400.59,2023-01-30 00:00:00-05:00
86811786,401.13,406.53,400.77,406.48,2023-01-31 00:00:00-05:00
101459155,405.211,413.67,402.35,410.8,2023-02-01 00:00:00-05:00
101654463,414.86,418.31,412.88,416.78,2023-02-02 00:00:00-05:00
94630250,411.59,416.97,411.09,412.35,2023-02-03 00:00:00-05:00
60295325,409.79,411.29,408.1,409.83,2023-02-06 00:00:00-05:00
90990745,408.87,416.49,407.57,415.19,2023-02-07 00:00:00-05:00
76227462,413.13,414.53,409.93,410.65,2023-02-08 00:00:00-05:00
78694859,414.41,414.57,405.81,407.09,2023-02-09 00:00:00-05:00
70726597,405.86,408.44,405.01,408.04,2023-02-10 00:00:00-05:00
64913539,408.72,412.97,408.24,412.83,2023-02-13 00:00:00-05:00
88389313,411.24,415.05,408.511,412.64,2023-02-14 00:00:00-05:00
61685279,410.35,414.06,409.47,413.98,2023-02-15 00:00:00-05:00
76431469,408.79,412.91,408.14,408.28,2023-02-16 00:00:00-05:00
89166502,406.06,407.51,404.05,407.26,2023-02-17 00:00:00-05:00
82655924,403.06,404.16,398.82,399.09,2023-02-21 00:00:00-05:00
83742293,399.52,401.13,397.02,398.54,2023-02-22 00:00:00-05:00
96242399,401.56,402.2,396.25,400.66,2023-02-23 00:00:00-05:00
108144871,395.42,397.25,393.64,396.38,2023-02-24 00:00:00-05:00
80444736,399.87,401.29,396.75,397.73,2023-02-27 00:00:00-05:00
96438567,397.23,399.28,396.15,396.26,2023-02-28 00:00:00-05:00
99706823,395.41,396.69,393.38,394.74,2023-03-01 00:00:00-05:00
85404726,392.68,398.69,392.33,397.81,2023-03-02 00:00:00-05:00
90032260,399.71,404.45,399.03,404.19,2023-03-03 00:00:00-05:00
72795946,405.05,407.45,404.01,404.47,2023-03-06 00:00:00-05:00
108310596,404.42,404.67,397.625,398.27,2023-03-07 00:00:00-05:00
74746632,398.39,399.71,396.59,398.92,2023-03-08 00:00:00-05:00
111945322,399.74,401.48,390.53,391.56,2023-03-09 00:00:00-05:00
189443810,390.99,393.16,384.32,385.91,2023-03-10 00:00:00-05:00
157748594,381.81,390.39,380.65,385.36,2023-03-13 00:00:00-04:00
149752357,390.5,393.45,387.05,391.73,2023-03-14 00:00:00-04:00
172976539,385.89,389.49,383.71,389.28,2023-03-15 00:00:00-04:00
143753940,386.82,396.47,386.29,396.11,2023-03-16 00:00:00-04:00
140069974,393.22,394.4,388.55,389.99,2023-03-17 00:00:00-04:00
93055783,390.8,394.17,390.07,393.74,2023-03-20 00:00:00-04:00
91524248,397.24,399.41,395.58,398.91,2023-03-21 00:00:00-04:00
111746583,398.73,402.49,392.07,392.11,2023-03-22 00:00:00-04:00
119351319,395.09,399.29,390.35,393.17,2023-03-23 00:00:00-04:00
107684280,391.841,395.84,389.4,395.75,2023-03-24 00:00:00-04:00
74010408,398.12,398.92,395.56,396.49,2023-03-27 00:00:00-04:00
62871680,395.77,396.49,393.69,395.6,2023-03-28 00:00:00-04:00
77497876,399.925,401.6,398.68,401.35,2023-03-29 00:00:00-04:00
69840049,404.09,404.35,401.76,403.7,2023-03-30 00:00:00-04:00
111956715,404.66,409.7,404.55,409.39,2023-03-31 00:00:00-04:00
67391097,408.85,411.37,408.44,410.95,2023-04-03 00:00:00-04:00
66601534,411.62,411.92,407.24,408.67,2023-04-04 00:00:00-04:00
65200243,407.91,408.7,405.88,407.6,2023-04-05 00:00:00-04:00
63743345,406.77,409.48,405.678,409.19,2023-04-06 00:00:00-04:00
63681042,406.61,409.69,405.97,409.61,2023-04-10 00:00:00-04:00
59297945,410.26,411.18,408.92,409.72,2023-04-11 00:00:00-04:00
86420379,411.87,412.17,407.44,408.05,2023-04-12 00:00:00-04:00
85814754,409.18,413.84,407.9922,413.47,2023-04-13 00:00:00-04:00
78135828,412.81,415.09,410.06,412.46,2023-04-14 00:00:00-04:00
66424139,412.37,413.96,411.085,413.94,2023-04-17 00:00:00-04:00
63559997,415.58,415.72,412.7802,414.21,2023-04-18 00:00:00-04:00
55227330,412.22,415.08,412.16,414.14,2023-04-19 00:00:00-04:00
75840359,411.21,413.7,410.27,411.88,2023-04-20 00:00:00-04:00
73434638,412.19,412.68,410.17,412.2,2023-04-21 00:00:00-04:00
64332095,411.99,413.07,410.6,412.63,2023-04-24 00:00:00-04:00
97766721,410.58,411.16,406.02,406.08,2023-04-25 00:00:00-04:00
80447049,406.72,407.84,403.78,404.36,2023-04-26 00:00:00-04:00
92968369,407.0,412.69,406.74,412.41,2023-04-27 00:00:00-04:00
89312589,411.49,415.94,411.43,415.93,2023-04-28 00:00:00-04:00
62122254,415.47,417.62,415.265,415.51,2023-05-01 00:00:00-04:00
103998484,414.77,414.82,407.82,410.84,2023-05-02 00:00:00-04:00
91531769,411.36,413.87,407.77,408.02,2023-05-03 00:00:00-04:00
94901863,406.93,407.27,403.74,405.13,2023-05-04 00:00:00-04:00
87832433,408.91,413.72,408.64,412.63,2023-05-05 00:00:00-04:00
50046768,412.97,413.24,411.28,412.74,2023-05-08 00:00:00-04:00
49220119,411.13,412.09,410.6894,410.93,2023-05-09 00:00:00-04:00
96142922,413.88,414.535,408.87,412.85,2023-05-10 00:00:00-04:00
70157064,411.95,412.43,409.97,412.13,2023-05-11 00:00:00-04:00
70441226,413.42,413.64,409.07,411.59,2023-05-12 00:00:00-04:00
54289383,412.22,413.43,410.23,413.01,2023-05-15 00:00:00-04:00
57705495,411.86,412.815,410.24,410.25,2023-05-16 00:00:00-04:00
87286957,412.35,415.855,410.635,415.23,2023-05-17 00:00:00-04:00
97177195,414.9,419.67,414.67,419.23,2023-05-18 00:00:00-04:00
103625186,420.17,420.72,417.35,418.62,2023-05-19 00:00:00-04:00
60745399,418.64,420.39,417.35,418.79,2023-05-22 00:00:00-04:00
86383493,417.08,418.722,413.68,414.09,2023-05-23 00:00:00-04:00
89213678,412.42,412.82,409.8795,411.09,2023-05-24 00:00:00-04:00
90961606,414.74,416.16,412.4101,414.65,2023-05-25 00:00:00-04:00
93687752,415.33,420.77,415.25,420.02,2023-05-26 00:00:00-04:00
72215960,422.03,422.58,418.735,420.18,2023-05-30 00:00:00-04:00
111771940,418.28,419.22,416.22,417.85,2023-05-31 00:00:00-04:00
88865018,418.09,422.92,416.79,421.82,2023-06-01 00:00:00-04:00
91426171,424.5,428.74,423.95,427.92,2023-06-02 00:00:00-04:00
70216018,428.28,429.67,426.37,427.1,2023-06-05 00:00:00-04:00
64022176,426.67,428.5772,425.99,428.03,2023-06-06 00:00:00-04:00
85372762,428.44,429.62,426.11,426.55,2023-06-07 00:00:00-04:00
61952842,426.62,429.6,425.82,429.13,2023-06-08 00:00:00-04:00
85647169,429.96,431.99,428.87,429.9,2023-06-09 00:00:00-04:00
76256703,430.92,433.88,430.17,433.8,2023-06-12 00:00:00-04:00
95898626,435.32,437.33,434.63,436.66,2023-06-13 00:00:00-04:00
100608099,437.01,439.0612,433.59,437.18,2023-06-14 00:00:00-04:00
110301303,436.33,443.9,436.23,442.6,2023-06-15 00:00:00-04:00
114164649,443.02,443.6078,438.97,439.46,2023-06-16 00:00:00-04:00
76160359,437.45,438.37,435.03,437.18,2023-06-20 00:00:00-04:00
76982252,436.16,436.99,434.33,434.94,2023-06-21 00:00:00-04:00
70637175,433.95,436.62,433.6,436.51,2023-06-22 00:00:00-04:00
92075438,432.93,435.06,432.47,433.21,2023-06-23 00:00:00-04:00
72823560,432.62,434.61,431.19,431.44,2023-06-26 00:00:00-04:00
72813700,432.35,436.81,431.88,436.17,2023-06-27 00:00:00-04:00
75635976,435.05,437.44,434.41,436.39,2023-06-28 00:00:00-04:00
67882305,435.96,438.28,435.54,438.11,2023-06-29 00:00:00-04:00
102201286,441.44,444.3,441.11,443.28,2023-06-30 00:00:00-04:00
32501144,442.92,444.08,442.63,443.79,2023-07-03 00:00:00-04:00
58418434,441.91,443.889,441.9,443.13,2023-07-05 00:00:00-04:00
80658303,439.42,440.1,437.06,439.66,2023-07-06 00:00:00-04:00
86134179,438.63,442.64,438.3,438.55,2023-07-07 00:00:00-04:00
62443502,438.18,439.84,437.585,439.66,2023-07-10 00:00:00-04:00
64463753,440.45,442.97,439.44,442.46,2023-07-11 00:00:00-04:00
91924527,446.39,447.4799,444.91,446.02,2023-07-12 00:00:00-04:00
72425242,447.9,450.38,447.45,449.56,2023-07-13 00:00:00-04:00
69815823,450.475,451.36,448.49,449.28,2023-07-14 00:00:00-04:00
52680223,449.13,451.93,449.08,450.84,2023-07-17 00:00:00-04:00
80744449,450.5,454.86,450.0484,454.19,2023-07-18 00:00:00-04:00
65891689,455.01,456.43,454.1119,455.2,2023-07-19 00:00:00-04:00
70591643,454.17,455.1,451.44,452.18,2023-07-20 00:00:00-04:00
71275619,453.96,454.165,452.17,452.18,2023-07-21 00:00:00-04:00
54023384,453.37,455.04,452.298,454.2,2023-07-24 00:00:00-04:00
55191240,453.92,456.735,453.87,455.44,2023-07-25 00:00:00-04:00
71052885,454.47,456.99,453.38,455.51,2023-07-26 00:00:00-04:00
92194375,459.02,459.44,451.55,452.49,2023-07-27 00:00:00-04:00
80011791,455.88,457.78,452.4918,456.92,2023-07-28 00:00:00-04:00
62040450,457.41,458.16,456.045,457.79,2023-07-31 00:00:00-04:00
55502201,456.27,457.25,455.49,456.48,2023-08-01 00:00:00-04:00
93933371,453.25,453.52,449.3499,450.13,2023-08-02 00:00:00-04:00
64928592,448.04,450.79,447.37,448.84,2023-08-03 00:00:00-04:00
101621488,450.72,452.895,446.27,446.81,2023-08-04 00:00:00-04:00
58357466,448.71,450.865,447.99,450.71,2023-08-07 00:00:00-04:00
71361326,448.08,450.6952,445.2705,448.75,2023-08-08 00:00:00-04:00
78789577,449.03,449.1999,444.96,445.75,2023-08-09 00:00:00-04:00
93005596,448.19,451.7,444.7,445.91,2023-08-10 00:00:00-04:00
68690903,443.97,446.7007,443.345,445.65,2023-08-11 00:00:00-04:00
47867443,444.7,448.11,444.38,448.11,2023-08-14 00:00:00-04:00
75707535,446.27,446.64,442.3,442.89,2023-08-15 00:00:00-04:00
80107206,442.46,444.18,439.53,439.64,2023-08-16 00:00:00-04:00
95711317,441.16,441.43,435.75,436.29,2023-08-17 00:00:00-04:00
98851962,433.37,437.57,433.01,436.5,2023-08-18 00:00:00-04:00
68718959,437.55,440.11,435.32,439.34,2023-08-21 00:00:00-04:00
65062863,441.18,441.18,437.57,438.15,2023-08-22 00:00:00-04:00
68441023,439.25,443.67,439.1,443.03,2023-08-23 00:00:00-04:00
88517274,444.69,445.22,436.855,436.89,2023-08-24 00:00:00-04:00
102325105,438.68,441.3,435.0,439.97,2023-08-25 00:00:00-04:00
61595395,442.24,443.4,439.9728,442.76,2023-08-28 00:00:00-04:00
83081918,442.65,449.45,442.46,449.16,2023-08-29 00:00:00-04:00
69053913,449.51,451.67,448.78,451.01,2023-08-30 00:00:00-04:00
66084565,451.65,452.83,450.16,450.35,2023-08-31 00:00:00-04:00
58944100,453.17,453.67,449.68,451.19,2023-09-01 00:00:00-04:00
55166212,450.73,451.06,449.17,449.24,2023-09-05 00:00:00-04:00
70758514,448.4,448.51,443.81,446.22,2023-09-06 00:00:00-04:00
70355427,443.11,445.55,442.75,444.85,2023-09-07 00:00:00-04:00
62068439,444.9,447.11,444.53,445.52,2023-09-08 00:00:00-04:00
60180120,448.24,448.77,446.4699,448.45,2023-09-11 00:00:00-04:00
67565424,446.95,448.53,445.39,445.99,2023-09-12 00:00:00-04:00
60199274,446.22,447.71,445.0793,446.51,2023-09-13 00:00:00-04:00
83430816,449.07,451.08,447.715,450.36,2023-09-14 00:00:00-04:00
111907859,447.14,447.48,442.92,443.37,2023-09-15 00:00:00-04:00
55752214,443.05,444.97,442.56,443.63,2023-09-18 00:00:00-04:00
66514650,442.68,443.29,439.94,442.71,2023-09-19 00:00:00-04:00
82562603,444.01,444.435,438.43,438.64,2023-09-20 00:00:00-04:00
104095828,435.7,435.97,431.23,431.39,2023-09-21 00:00:00-04:00
100829685,432.45,434.1,429.99,430.42,2023-09-22 00:00:00-04:00
70874824,429.17,432.27,428.72,432.23,2023-09-25 00:00:00-04:00
96172890,429.09,429.82,425.02,425.88,2023-09-26 00:00:00-04:00
104707452,427.09,427.67,422.29,426.05,2023-09-27 00:00:00-04:00
92258310,425.48,430.2499,424.87,428.52,2023-09-28 00:00:00-04:00
115111320,431.67,431.85,425.91,427.48,2023-09-29 00:00:00-04:00
83798601,426.62,428.6,424.46,427.31,2023-10-02 00:00:00-04:00
103760609,425.06,427.3729,420.18,421.59,2023-10-03 00:00:00-04:00
87452970,422.07,425.4299,420.56,424.66,2023-10-04 00:00:00-04:00
70142746,424.36,425.37,421.1701,424.5,2023-10-05 00:00:00-04:00
113273311,421.97,431.125,420.6,429.54,2023-10-06 00:00:00-04:00
80374364,427.58,432.88,427.0101,432.29,2023-10-09 00:00:00-04:00
78607270,432.94,437.22,432.53,434.54,2023-10-10 00:00:00-04:00
62451738,435.64,436.58,433.18,436.32,2023-10-11 00:00:00-04:00
81154231,436.95,437.335,431.23,433.66,2023-10-12 00:00:00-04:00
95201134,435.21,436.45,429.88,431.5,2023-10-13 00:00:00-04:00
75433196,433.82,437.14,433.57,436.04,2023-10-16 00:00:00-04:00
75324710,432.81,438.14,432.45,436.02,2023-10-17 00:00:00-04:00
93559799,434.19,435.18,429.09,430.21,2023-10-18 00:00:00-04:00
121322959,430.95,432.82,425.725,426.43,2023-10-19 00:00:00-04:00
123919876,425.98,426.54,421.08,421.19,2023-10-20 00:00:00-04:00
92035097,419.61,424.45,417.8,420.46,2023-10-23 00:00:00-04:00
78564241,422.65,424.82,420.74,423.63,2023-10-24 00:00:00-04:00
94223200,421.89,421.92,417.015,417.55,2023-10-25 00:00:00-04:00
115156763,416.45,417.325,411.6,412.55,2023-10-26 00:00:00-04:00
107367673,414.19,414.6,409.21,410.68,2023-10-27 00:00:00-04:00
86562677,413.56,416.68,412.22,415.59,2023-10-30 00:00:00-04:00
79665152,416.18,418.53,414.21,418.2,2023-10-31 00:00:00-04:00
98068117,419.2,423.5,418.6499,422.66,2023-11-01 00:00:00-04:00
94938911,426.58,430.915,426.56,430.76,2023-11-02 00:00:00-04:00
100167777,433.14,436.29,433.01,434.69,2023-11-03 00:00:00-04:00
67831662,435.47,436.1498,433.68,435.69,2023-11-06 00:00:00-05:00
64256116,435.69,437.585,434.51,436.93,2023-11-07 00:00:00-05:00
61746029,437.55,438.09,434.87,437.25,2023-11-08 00:00:00-05:00
83174419,438.43,438.47,433.4,433.84,2023-11-09 00:00:00-05:00
89558056,435.98,440.93,433.8335,440.61,2023-11-10 00:00:00-05:00
52236070,439.23,441.33,438.42,440.19,2023-11-13 00:00:00-05:00
97176937,446.32,450.06,446.09,448.73,2023-11-14 00:00:00-05:00
77327573,450.11,451.38,448.8,449.68,2023-11-15 00:00:00-05:00
66665799,449.22,450.56,448.12,450.23,2023-11-16 00:00:00-05:00
83193904,450.24,451.42,449.29,450.79,2023-11-17 00:00:00-05:00
70055635,450.53,455.125,450.52,454.26,2023-11-20 00:00:00-05:00
49244640,453.1842,454.131,451.9599,453.27,2023-11-21 00:00:00-05:00
59446575,454.98,456.38,453.8895,455.02,2023-11-22 00:00:00-05:00
29737377,455.07,455.5,454.73,455.3,2023-11-24 00:00:00-05:00
50505987,454.65,455.4901,454.0799,454.48,2023-11-27 00:00:00-05:00
62115013,454.08,456.27,453.5,454.93,2023-11-28 00:00:00-05:00
63145994,457.15,458.32,454.2,454.61,2023-11-29 00:00:00-05:00
79752702,455.48,456.76,453.34,456.4,2023-11-30 00:00:00-05:00
89183402,455.77,459.65,455.16,459.1,2023-12-01 00:00:00-05:00
72431488,455.6,459.1206,454.34,456.69,2023-12-04 00:00:00-05:00
69793569,455.26,457.59,454.87,456.6,2023-12-05 00:00:00-05:00
69124885,458.81,458.84,454.31,454.76,2023-12-06 00:00:00-05:00
67002346,456.91,458.9,456.29,458.23,2023-12-07 00:00:00-05:00
83194404,457.46,460.745,457.21,460.2,2023-12-08 00:00:00-05:00
65803711,459.69,462.17,459.47,461.99,2023-12-11 00:00:00-05:00
68329617,461.63,464.2,460.6,464.1,2023-12-12 00:00:00-05:00
93277960,464.49,470.7599,464.12,470.5,2023-12-13 00:00:00-05:00
119028953,472.5,473.73,469.25,472.01,2023-12-14 00:00:00-05:00
141554383,469.49,470.7,467.4263,469.33,2023-12-15 00:00:00-05:00
70375385,470.98,472.98,469.8929,471.97,2023-12-18 00:00:00-05:00
55762005,472.53,474.92,472.45,474.84,2023-12-19 00:00:00-05:00
102920959,473.96,475.895,467.82,468.26,2023-12-20 00:00:00-05:00
86679796,471.33,472.975,468.84,472.7,2023-12-21 00:00:00-05:00
67160419,473.86,475.38,471.7,473.65,2023-12-22 00:00:00-05:00
55386952,474.07,476.58,473.99,475.65,2023-12-26 00:00:00-05:00
68000811,475.44,476.66,474.89,476.51,2023-12-27 00:00:00-05:00
77158117,476.88,477.55,476.26,476.69,2023-12-28 00:00:00-05:00
122288349,476.49,477.03,473.3,475.31,2023-12-29 00:00:00-05:00
123007793,472.16,473.67,470.49,472.65,2024-01-02 00:00:00-05:00
103595966,470.43,471.19,468.17,468.79,2024-01-03 00:00:00-05:00
84232169,468.3,470.96,467.05,467.28,2024-01-04 00:00:00-05:00
86118913,467.49,470.44,466.43,467.92,2024-01-05 00:00:00-05:00
74879074,468.43,474.75,468.3,474.6,2024-01-08 00:00:00-05:00
65931439,471.87,474.93,471.35,473.88,2024-01-09 00:00:00-05:00
67310640,474.16,477.4481,473.87,476.56,2024-01-10 00:00:00-05:00
77940823,477.59,478.12,472.26,476.35,2024-01-11 00:00:00-05:00
58026520,477.84,478.6,475.23,476.68,2024-01-12 00:00:00-05:00
85015070,475.26,476.6098,473.06,474.93,2024-01-16 00:00:00-05:00
68843871,471.82,472.79,469.87,472.29,2024-01-17 00:00:00-05:00
91856348,474.01,477.06,472.42,476.49,2024-01-18 00:00:00-05:00
110834483,477.65,482.72,476.5374,482.43,2024-01-19 00:00:00-05:00
76044931,484.01,485.22,482.78,483.45,2024-01-22 00:00:00-05:00
49945297,484.01,485.105,482.89,484.86,2024-01-23 00:00:00-05:00
81765039,487.81,488.77,484.8819,485.39,2024-01-24 00:00:00-05:00
72524989,487.575,488.305,485.39,488.03,2024-01-25 00:00:00-05:00
76641609,487.59,489.12,486.54,487.41,2024-01-26 00:00:00-05:00
61322751,487.73,491.415,487.17,491.27,2024-01-29 00:00:00-05:00
58618386,490.56,491.62,490.11,490.89,2024-01-30 00:00:00-05:00
126011062,488.62,489.0813,482.86,482.88,2024-01-31 00:00:00-05:00
91891637,484.63,489.23,483.8,489.2,2024-02-01 00:00:00-05:00
99228192,489.65,496.05,489.3,494.35,2024-02-02 00:00:00-05:00
75685102,493.695,494.3778,490.23,492.55,2024-02-05 00:00:00-05:00
55918602,493.52,494.32,492.05,493.98,2024-02-06 00:00:00-05:00
70556506,496.29,498.53,495.36,498.1,2024-02-07 00:00:00-05:00
52343636,498.1,498.71,497.26,498.32,2024-02-08 00:00:00-05:00
63979375,498.84,501.65,498.49,501.2,2024-02-09 00:00:00-05:00
56502283,501.17,503.5,500.24,500.98,2024-02-12 00:00:00-05:00
113099199,494.53,497.09,490.715,494.08,2024-02-13 00:00:00-05:00
68387827,496.79,499.07,494.4,498.57,2024-02-14 00:00:00-05:00
61682960,499.29,502.2,498.795,502.01,2024-02-15 00:00:00-05:00
75532928,501.7,502.87,498.75,499.51,2024-02-16 00:00:00-05:00
71736740,497.72,498.41,494.45,496.76,2024-02-20 00:00:00-05:00
59603771,495.42,497.37,493.56,497.21,2024-02-21 00:00:00-05:00
76402535,504.01,508.49,503.02,507.5,2024-02-22 00:00:00-05:00
61321818,509.27,510.13,507.1,507.85,2024-02-23 00:00:00-05:00
50386738,508.3,508.75,505.86,505.99,2024-02-26 00:00:00-05:00
48831828,506.7,507.16,504.75,506.93,2024-02-27 00:00:00-05:00
56506634,505.33,506.855,504.96,506.26,2024-02-28 00:00:00-05:00
83924795,508.07,509.74,505.35,508.08,2024-02-29 00:00:00-05:00
76844844,508.98,513.29,508.56,512.85,2024-03-01 00:00:00-05:00
49799257,512.03,514.2,512.0,512.3,2024-03-04 00:00:00-05:00
73320623,510.24,510.7,504.91,507.18,2024-03-05 00:00:00-05:00
68392367,510.55,512.069,508.42,509.75,2024-03-06 00:00:00-05:00
58652085,513.14,515.89,509.8053,514.81,2024-03-07 00:00:00-05:00
86532535,515.46,518.2201,511.13,511.72,2024-03-08 00:00:00-05:00
62557183,510.48,511.88,508.5,511.28,2024-03-11 00:00:00-04:00
73694439,513.45,517.38,510.86,516.78,2024-03-12 00:00:00-04:00
